received_at_unix_s,received_at_monotonic_s,run_id,controller_fault_flags,controller_saturation_flags,imu_timestamp_us,t_sec,age_ms,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,turn_sps,target_velocity_sps,applied_velocity_feedforward_sps,vel_error,measured_vel_sps,velocity_p_term_deg,velocity_i_term_deg,pitch_error_deg,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,left_target_sps,right_target_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,command_saturated,actuator_fault
1784742958.1133134,386126.5507983,0,0,0,0,56.3125,0.1519999951124191,2.2674124240875244,-1.186259150505066,15.141904830932615,2.2674124240875244,-0.2799994349479675,-1.186259150505066,127.36505126953124,0.0,875.2415771484375,875.2415771484375,572.8905639648438,300.1015930175781,2.1769843101501465,-1.4111608266830444,-0.4008069634437561,1.8666054010391235,-12.588571548461914,-11.40231227874756,127.36505126953124,127.36505126953124,400.0,400.0,2.5,2.490000009536743,-9296,-9530,False,False
1784742958.115212,386126.5526985,0,0,0,0,56.31500244140625,0.2529999911785126,2.268993377685547,1.027083396911621,-24.81667900085449,2.268993377685547,2.5462448596954346,1.027083396911621,157.5980987548828,0.0,875.2415771484375,875.2415771484375,572.8905639648438,300.0462951660156,2.1769843101501465,-1.4111608266830444,-0.4023879766464233,1.8666054010391235,-13.081831932067873,-14.108915328979492,157.5980987548828,157.5980987548828,400.0,400.0,2.500999927520752,4.991000175476074,-9296,-9530,False,False
1784742958.1193054,386126.5567892,0,0,0,0,56.31749725341797,0.3510000109672546,2.2770204544067383,3.252795457839966,-9.332435607910156,2.2770204544067383,3.9899919033050537,3.252795457839966,190.3010711669922,0.0,875.2415771484375,875.2415771484375,572.8905639648438,300.0211181640625,2.1769843101501465,-1.4111608266830444,-0.4104151427745819,1.8666054010391235,-13.783843040466309,-17.036638259887695,190.3010711669922,190.3010711669922,0.0,0.0,2.497999906539917,2.489000082015991,-9294,-9528,False,False
1784742958.119613,386126.5570974,0,0,0,0,56.31999969482422,0.4490000009536743,2.291086912155152,6.427919864654541,-4.27641487121582,2.291086912155152,7.839983940124512,6.427919864654541,237.8887939453125,0.0,875.2415771484375,875.2415771484375,572.8905639648438,300.0096130371094,2.1769843101501465,-1.4111608266830444,-0.4244814217090606,1.8666054010391235,-14.868989944458008,-21.29690933227539,237.8887939453125,237.8887939453125,0.0,0.0,2.502000093460083,4.991000175476074,-9294,-9528,False,False
1784742958.12319,386126.5606745,0,0,0,0,56.3224983215332,0.5490000247955322,2.315861225128174,12.314825057983398,-5.745151042938232,2.315861225128174,14.936220169067385,12.314825057983398,325.6530456542969,0.0,875.2415771484375,875.2415771484375,572.8905639648438,289.1260070800781,2.1769843101501465,-1.4111608266830444,-0.4492558538913727,1.8666054010391235,-16.839153289794922,-29.15397834777832,325.6530456542969,325.6530456542969,200.0,200.0,2.499000072479248,2.490000009536743,-9294,-9528,False,False
1784742958.125214,386126.5626987,0,0,0,0,56.32500076293945,0.6430000066757202,2.3506646156311035,14.156203269958496,-27.066347122192383,2.3506646156311035,13.387473106384276,14.156203269958496,362.7753601074219,0.0,875.2415771484375,875.2415771484375,572.8905639648438,284.160888671875,2.1769843101501465,-1.4111608266830444,-0.4840591251850128,1.8666054010391235,-18.32113265991211,-32.47733688354492,362.7753601074219,362.7753601074219,200.0,200.0,2.5,4.989999771118164,-9294,-9528,False,False
1784742958.129755,386126.5672396,0,0,0,0,56.32748031616211,0.7239999771118164,2.386115312576294,16.019001007080078,-16.647560119628906,2.386115312576294,17.893712997436523,16.019001007080078,302.4322204589844,0.0,929.189453125,929.189453125,645.0285034179688,281.90966796875,2.451108455657959,-1.4111608266830444,-0.2453855723142624,2.1407296657562256,-11.056138038635254,-27.07513999938965,302.4322204589844,302.4322204589844,400.0,400.0,2.4790000915527344,2.469000101089477,-9293,-9527,False,False
1784742958.1300402,386126.5675272,0,0,0,0,56.33000183105469,0.8240000009536743,2.431970596313477,19.93777847290039,22.31060791015625,2.431970596313477,21.05245780944824,19.93777847290039,371.3507080078125,0.0,929.189453125,929.189453125,645.0285034179688,280.8649597167969,2.451108455657959,-1.4111608266830444,-0.2912408709526062,2.1407296657562256,-13.307263374328612,-33.24504089355469,371.3507080078125,371.3507080078125,400.0,400.0,2.5209999084472656,4.989999771118164,-9293,-9527,False,False
1784742958.1332717,386126.570756,0,0,0,0,56.33250045776367,0.9459999799728394,2.483558416366577,23.364580154418945,8.802206039428711,2.483558416366577,24.98995018005371,23.364580154418945,435.7237243652344,0.0,929.189453125,929.189453125,645.0285034179688,280.3943786621094,2.451108455657959,-1.4111608266830444,-0.3428287804126739,2.1407296657562256,-15.643436431884766,-39.00801467895508,435.7237243652344,435.7237243652344,200.0,200.0,2.5,2.490000009536743,-9291,-9525,False,False
1784742958.1352262,386126.5727121,0,0,0,0,56.33500289916992,1.0360000133514404,2.537716627120972,21.72130584716797,14.082605361938477,2.537716627120972,20.063709259033203,21.72130584716797,433.05560302734375,0.0,929.189453125,929.189453125,645.0285034179688,280.17974853515625,2.451108455657959,-1.4111608266830444,-0.3969870507717132,2.1407296657562256,-17.047847747802734,-38.7691535949707,433.05560302734375,433.05560302734375,200.0,200.0,2.500999927520752,4.991000175476074,-9291,-9525,False,False
1784742958.1406646,386126.5781492,0,0,0,0,56.33750534057617,1.1449999809265137,2.5891900062561035,23.362079620361328,2.6298041343688965,2.5891900062561035,25.821197509765625,23.362079620361328,473.447509765625,0.0,929.189453125,929.189453125,645.0285034179688,280.08184814453125,2.451108455657959,-1.4111608266830444,-0.4484603106975555,2.1407296657562256,-19.02314567565918,-42.38522720336914,473.447509765625,473.447509765625,400.0,400.0,2.503999948501587,2.494999885559082,-9290,-9524,False,False
1784742958.1412358,386126.5787206,0,0,0,0,56.34000015258789,0.0399999991059303,2.678317070007324,26.262670516967773,-14.131507873535156,2.678317070007324,26.451196670532227,26.262670516967773,544.1853637695312,0.0,929.189453125,929.189453125,645.0285034179688,280.0373840332031,2.451108455657959,-1.4111608266830444,-0.5375874042510986,2.1407296657562256,-22.455331802368164,-48.71800231933594,544.1853637695312,544.1853637695312,400.0,400.0,2.494999885559082,4.989999771118164,-9290,-9524,False,False
1784742958.1445763,386126.5820595,0,0,0,0,56.34251022338867,0.1469999998807907,2.7345712184906006,21.906641006469727,-19.75506401062012,2.7345712184906006,18.3924617767334,21.906641006469727,505.9041442871094,0.0,929.189453125,929.189453125,645.0285034179688,290.9239807128906,2.451108455657959,-1.4111608266830444,-0.5938414931297302,2.1407296657562256,-23.38425636291504,-45.290897369384766,505.9041442871094,505.9041442871094,600.0,600.0,2.509000062942505,2.499000072479248,-9288,-9522,False,False
1784742958.1476884,386126.5851728,0,0,0,0,56.345001220703125,0.2370000034570694,2.775263547897339,15.569341659545898,-14.887659072875977,2.775263547897339,13.31747341156006,15.569341659545898,435.5033874511719,0.0,929.189453125,929.189453125,645.0285034179688,295.852783203125,2.451108455657959,-1.4111608266830444,-0.6345338821411133,2.1407296657562256,-23.4189510345459,-38.9882926940918,435.5033874511719,435.5033874511719,600.0,600.0,2.493000030517578,4.992000102996826,-9288,-9522,False,False
1784742958.1504376,386126.5879231,0,0,0,0,56.34749984741211,0.3420000076293945,2.8050670623779297,12.472681045532228,32.6984748840332,2.8050670623779297,12.179975509643556,12.472681045532228,355.2616882324219,0.0,977.240966796875,977.240966796875,681.38818359375,319.85894775390625,2.5892751216888428,-1.4111608266830444,-0.5261707305908203,2.2788963317871094,-19.33199882507324,-31.80467987060547,355.2616882324219,355.2616882324219,400.0,400.0,2.497999906539917,2.490000009536743,-9285,-9519,False,False
1784742958.151333,386126.5888178,0,0,0,0,56.35000228881836,0.4350000023841858,2.830838918685913,11.16859531402588,15.667153358459473,2.830838918685913,10.569978713989258,11.16859531402588,346.9935607910156,0.0,977.240966796875,977.240966796875,681.38818359375,330.81982421875,2.5892751216888428,-1.4111608266830444,-0.5519426465034485,2.2788963317871094,-19.895883560180664,-31.064477920532227,346.9935607910156,346.9935607910156,400.0,400.0,2.500999927520752,4.991000175476074,-9285,-9519,False,False
1784742958.1532297,386126.5907148,0,0,0,0,56.352500915527344,0.5419999957084656,2.8515427112579346,7.403476238250732,0.5750470757484436,2.8515427112579346,4.409991264343262,7.403476238250732,303.9258728027344,0.0,977.240966796875,977.240966796875,681.38818359375,335.8157043457031,2.5892751216888428,-1.4111608266830444,-0.57264643907547,2.2788963317871094,-19.80537986755371,-27.2088565826416,303.9258728027344,303.9258728027344,400.0,400.0,2.500999927520752,2.492000102996826,-9283,-9517,False,False
1784742958.1575696,386126.595055,0,0,0,0,56.35499954223633,0.6370000243186951,2.857373714447021,0.6310620903968811,33.257625579833984,2.857373714447021,-2.08249568939209,0.6310620903968811,215.23179626464844,0.0,977.240966796875,977.240966796875,681.38818359375,338.09161376953125,2.5892751216888428,-1.4111608266830444,-0.5784774422645569,2.2788963317871094,-18.63749122619629,-19.268552780151367,215.23179626464844,215.23179626464844,400.0,400.0,2.499000072479248,4.991000175476074,-9283,-9517,False,False
1784742958.1597407,386126.5972257,0,0,0,0,56.35749816894531,0.7350000143051147,2.853891134262085,-2.255911350250244,37.52408218383789,2.853891134262085,-3.8149921894073486,-2.255911350250244,175.2896270751953,0.0,977.240966796875,977.240966796875,681.38818359375,339.129638671875,2.5892751216888428,-1.4111608266830444,-0.5749949216842651,2.2788963317871094,-17.948654174804688,-15.692743301391602,175.2896270751953,175.2896270751953,400.0,400.0,2.499000072479248,2.490000009536743,-9281,-9515,False,False
1784742958.160007,386126.5974946,0,0,0,0,56.36000061035156,0.8320000171661377,2.8507869243621826,-0.1922316998243332,-2.833963632583618,2.8507869243621826,0.5512489080429077,-0.1922316998243332,201.84185791015625,0.0,977.240966796875,977.240966796875,681.38818359375,339.6033020019531,2.5892751216888428,-1.4111608266830444,-0.571890652179718,2.2788963317871094,-18.26205444335937,-18.069822311401367,201.84185791015625,201.84185791015625,400.0,400.0,2.500999927520752,4.991000175476074,-9281,-9515,False,False
1784742958.1633334,386126.6008125,0,0,0,0,56.36249923706055,0.9330000281333924,2.8435170650482178,-5.100399017333984,18.2458553314209,2.8435170650482178,-7.209985256195068,-5.100399017333984,133.45355224609375,0.0,977.240966796875,977.240966796875,681.38818359375,339.8190002441406,2.5892751216888428,-1.4111608266830444,-0.5646206736564636,2.2788963317871094,-17.04778289794922,-11.947383880615234,133.45355224609375,133.45355224609375,200.0,200.0,2.497999906539917,2.489000082015991,-9279,-9513,False,False
1784742958.1651676,386126.6026534,0,0,0,0,56.3650016784668,1.02400004863739,2.836674451828003,-3.0067732334136963,-17.26070785522461,2.836674451828003,-2.6687445640563965,-3.0067732334136963,159.07093811035156,0.0,977.240966796875,977.240966796875,681.38818359375,339.91754150390625,2.5892751216888428,-1.4111608266830444,-0.5577780604362488,2.2788963317871094,-17.247543334960938,-14.24077033996582,159.07093811035156,159.07093811035156,200.0,200.0,2.502000093460083,4.991000175476074,-9279,-9513,False,False
1784742958.1701045,386126.6075881,0,0,0,0,56.36750030517578,1.1330000162124634,2.836198329925537,-0.1950749307870865,-16.598447799682617,2.836198329925537,0.787498414516449,-0.1950749307870865,196.5891265869141,0.0,977.240966796875,977.240966796875,681.38818359375,329.0840148925781,2.5892751216888428,-1.4111608266830444,-0.5573019981384277,2.2788963317871094,-17.794649124145508,-17.599573135375977,196.5891265869141,196.5891265869141,0.0,0.0,2.499000072479248,2.490000009536743,-9278,-9512,False,False
1784742958.1703207,386126.6078086,0,0,0,0,56.37000274658203,0.0309999994933605,2.8514645099639893,8.696627616882324,-6.904848575592041,2.8514645099639893,12.984973907470703,8.696627616882324,293.0174560546875,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,324.14044189453125,2.668207883834839,-1.4111608266830444,-0.4936354458332062,2.357829093933105,-17.535659790039062,-26.232288360595703,293.0174560546875,293.0174560546875,0.0,0.0,2.500999927520752,4.991000175476074,-9278,-9512,False,False
1784742958.1753085,386126.6127921,0,0,0,0,56.372501373291016,0.125,2.8803951740264893,14.971771240234377,-1.7845009565353394,2.8803951740264893,18.51496315002441,14.971771240234377,387.4713745117188,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,321.88836669921875,2.668207883834839,-1.4111608266830444,-0.5225660800933838,2.357829093933105,-19.71646881103516,-34.68824005126953,387.4713745117188,387.4713745117188,200.0,200.0,2.499000072479248,2.490000009536743,-9278,-9512,False,False
1784742958.175639,386126.6131254,0,0,0,0,56.375,0.2290000021457672,2.925431251525879,21.176681518554688,-1.8550984859466555,2.925431251525879,23.861202239990234,21.176681518554688,486.7406311035156,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,320.8609924316406,2.668207883834839,-1.4111608266830444,-0.5676022171974182,2.357829093933105,-22.39860725402832,-43.575286865234375,486.7406311035156,486.7406311035156,200.0,200.0,2.5,4.989999771118164,-9278,-9512,False,False
1784742958.1771307,386126.6146148,0,0,0,0,56.37749862670898,0.3300000131130218,2.980287790298462,22.832521438598636,13.250163078308104,2.980287790298462,23.03870391845703,22.832521438598636,528.5438232421875,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,320.3925476074219,2.668207883834839,-1.4111608266830444,-0.6224586367607117,2.357829093933105,-24.48518180847168,-47.31770324707031,528.5438232421875,528.5438232421875,400.0,400.0,2.5,2.490000009536743,-9277,-9511,False,False
1784742958.1814144,386126.618898,0,0,0,0,56.380001068115234,0.4250000119209289,3.035670757293701,22.46577453613281,32.29314422607422,3.035670757293701,21.63870620727539,22.46577453613281,543.4241943359375,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,320.1789245605469,2.668207883834839,-1.4111608266830444,-0.6778416037559509,2.357829093933105,-26.184085845947266,-48.64986038208008,543.4241943359375,543.4241943359375,400.0,400.0,2.500999927520752,4.991000175476074,-9277,-9511,False,False
1784742958.1830244,386126.6205121,0,0,0,0,56.38249969482422,0.527999997138977,3.090638875961304,23.65007781982422,3.1175906658172607,3.090638875961304,23.32745361328125,23.65007781982422,578.94677734375,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,320.08160400390625,2.668207883834839,-1.4111608266830444,-0.7328097820281982,2.357829093933105,-28.179929733276367,-51.83000564575195,578.94677734375,578.94677734375,600.0,600.0,2.499000072479248,2.490000009536743,-9275,-9509,False,False
1784742958.1852634,386126.6227463,0,0,0,0,56.38500213623047,0.621999979019165,3.1506943702697754,25.99646377563477,0.4006165564060211,3.1506943702697754,26.24119758605957,25.99646377563477,631.864501953125,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,320.0372009277344,2.668207883834839,-1.4111608266830444,-0.7928653359413147,2.357829093933105,-30.57098197937012,-56.56744384765625,631.864501953125,631.864501953125,600.0,600.0,2.500999927520752,4.991000175476074,-9275,-9509,False,False
1784742958.1873257,386126.6248085,0,0,0,0,56.38750076293945,0.7250000238418579,3.2123868465423584,25.511489868164062,-0.7741726040840149,3.2123868465423584,24.69244956970215,25.511489868164062,647.4154052734375,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,341.7679748535156,2.668207883834839,-1.4111608266830444,-0.8545578122138977,2.357829093933105,-32.44814682006836,-57.95963668823242,647.4154052734375,647.4154052734375,600.0,600.0,2.497999906539917,2.489000082015991,-9272,-9506,False,False
1784742958.1891074,386126.6265946,0,0,0,0,56.38999938964844,0.8209999799728394,3.2628326416015625,18.424501419067383,-13.997132301330566,3.2628326416015625,14.4724702835083,18.424501419067383,570.4519653320312,0.0,1031.2440185546875,1031.2440185546875,702.1599731445312,351.6925354003906,2.668207883834839,-1.4111608266830444,-0.905003547668457,2.357829093933105,-32.64501190185547,-51.06951522827149,570.4519653320312,570.4519653320312,600.0,600.0,2.502000093460083,4.991000175476074,-9272,-9506,False,False
1784742958.1933098,386126.6307952,0,0,0,0,56.39250183105469,0.9229999780654908,3.2996082305908203,14.529566764831545,-33.91062927246094,3.2996082305908203,13.081223487854004,14.529566764831545,488.755126953125,0.0,1085.240478515625,1085.240478515625,733.5479125976562,367.0895080566406,2.787482023239136,-1.4111608266830444,-0.8225048780441284,2.4771032333374023,-29.22607040405273,-43.755638122558594,488.755126953125,488.755126953125,600.0,600.0,2.499000072479248,2.490000009536743,-9269,-9503,False,False
1784742958.195748,386126.633233,0,0,0,0,56.39500045776367,1.0169999599456787,3.33801007270813,16.599376678466797,-6.976665019989014,3.33801007270813,17.184965133666992,16.599376678466797,530.2257080078125,0.0,1085.240478515625,1085.240478515625,733.5479125976562,374.1136169433594,2.787482023239136,-1.4111608266830444,-0.8609068393707275,2.4771032333374023,-30.868894577026367,-47.4682731628418,530.2257080078125,530.2257080078125,600.0,600.0,2.5,4.989999771118164,-9269,-9503,False,False
1784742958.2148976,386126.6523812,0,0,0,0,56.397499084472656,1.116000056266785,3.373248815536499,14.379469871520996,14.49699592590332,3.373248815536499,12.80997371673584,14.379469871520996,513.0655517578125,0.0,1085.240478515625,1085.240478515625,733.5479125976562,377.3153381347656,2.787482023239136,-1.4111608266830444,-0.8961454033851624,2.4771032333374023,-31.552547454833984,-45.93201446533203,513.0655517578125,513.0655517578125,400.0,400.0,2.499000072479248,2.489000082015991,-9266,-9500,False,False
1784742958.2152476,386126.6527339,0,0,0,0,56.400001525878906,1.2059999704360962,3.393304347991944,6.472585678100586,-14.647622108459473,3.393304347991944,3.246243476867676,6.472585678100586,414.2494201660156,0.0,1085.240478515625,1085.240478515625,733.5479125976562,378.7767333984375,2.787482023239136,-1.4111608266830444,-0.916201114654541,2.4771032333374023,-30.612951278686523,-37.08553695678711,414.2494201660156,414.2494201660156,400.0,400.0,2.502000093460083,4.991000175476074,-9266,-9500,False,False
1784742958.217899,386126.6553838,0,0,0,0,56.40250015258789,0.1190000027418136,3.4212236404418945,10.33379364013672,-2.051079750061035,3.4212236404418945,12.984973907470703,10.33379364013672,475.985107421875,0.0,1085.240478515625,1085.240478515625,733.5479125976562,379.4420776367188,2.787482023239136,-1.4111608266830444,-0.9441203474998474,2.4771032333374023,-32.27861022949219,-42.612403869628906,475.985107421875,475.985107421875,600.0,600.0,2.499000072479248,2.490000009536743,-9264,-9498,False,False
1784742958.2181776,386126.6556647,0,0,0,0,56.40499877929688,0.2140000015497207,3.450593948364258,13.991277694702148,18.26473045349121,3.450593948364258,15.609968185424805,13.991277694702148,535.5087280273438,0.0,1085.240478515625,1085.240478515625,733.5479125976562,379.7456359863281,2.787482023239136,-1.4111608266830444,-0.9734906554222108,2.4771032333374023,-33.949954986572266,-47.94123458862305,535.5087280273438,535.5087280273438,600.0,600.0,2.5,4.989999771118164,-9264,-9498,False,False
1784742958.2184224,386126.6559092,0,0,0,0,56.407501220703125,0.3210000097751617,3.4849019050598145,14.160548210144045,19.141557693481445,3.4849019050598145,13.25622272491455,14.160548210144045,550.040771484375,0.0,1085.240478515625,1085.240478515625,733.5479125976562,390.7652587890625,2.787482023239136,-1.4111608266830444,-1.007798433303833,2.4771032333374023,-35.081661224365234,-49.24220657348633,550.040771484375,550.040771484375,400.0,400.0,2.5,2.490000009536743,-9261,-9495,False,False
1784742958.218605,386126.6560924,0,0,0,0,56.40999984741211,0.4180000126361847,3.508429765701294,8.185153007507324,11.18896484375,3.508429765701294,5.643738746643066,8.185153007507324,478.3556518554688,0.0,1085.240478515625,1085.240478515625,733.5479125976562,395.7908630371094,2.787482023239136,-1.4111608266830444,-1.0313262939453125,2.4771032333374023,-34.63947296142578,-42.82462692260742,478.3556518554688,478.3556518554688,400.0,400.0,2.500999927520752,4.991000175476074,-9261,-9495,False,False
1784742958.2187712,386126.6562582,0,0,0,0,56.41249847412109,0.5230000019073486,3.531980037689209,12.668441772460938,4.5851826667785645,3.531980037689209,16.22246742248535,12.668441772460938,541.5682983398438,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,398.0802917480469,2.802309274673462,-1.4111608266830444,-1.04004967212677,2.4919304847717285,-35.815277099609375,-48.48371887207031,541.5682983398438,541.5682983398438,600.0,600.0,2.499000072479248,2.490000009536743,-9259,-9493,False,False
1784742958.2189708,386126.6564585,0,0,0,0,56.415000915527344,0.6159999966621399,3.5690231323242188,17.299013137817383,-24.185800552368164,3.5690231323242188,19.57370948791504,17.299013137817383,616.8779907226562,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,399.1247253417969,2.802309274673462,-1.4111608266830444,-1.0770927667617798,2.4919304847717285,-37.92677307128906,-55.22578430175781,616.8779907226562,616.8779907226562,600.0,600.0,2.5,4.989999771118164,-9259,-9493,False,False
1784742958.2192092,386126.6566966,0,0,0,0,56.41749954223633,0.7170000076293945,3.6078176498413086,14.744226455688477,0.213869035243988,3.6078176498413086,12.179975509643556,14.744226455688477,596.5000610351562,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,421.3575439453125,2.802309274673462,-1.4111608266830444,-1.11588716506958,2.4919304847717285,-38.65723419189453,-53.40146255493164,596.5000610351562,596.5000610351562,600.0,600.0,2.499000072479248,2.489000082015991,-9256,-9490,False,False
1784742958.2192786,386126.6567666,0,0,0,0,56.42000198364258,0.8090000152587891,3.628685712814331,6.723060131072998,43.953086853027344,3.628685712814331,3.561242818832397,6.723060131072998,496.4425659179688,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,431.5055236816406,2.802309274673462,-1.4111608266830444,-1.136755347251892,2.4919304847717285,-37.72078323364258,-44.443843841552734,496.4425659179688,496.4425659179688,600.0,600.0,2.502000093460083,4.991000175476074,-9256,-9490,False,False
1784742958.2231588,386126.6606439,0,0,0,0,56.42250061035156,0.906000018119812,3.637986660003662,2.989493131637573,41.4383544921875,3.637986660003662,2.33624529838562,2.989493131637573,449.7218627929688,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,468.7511291503906,2.802309274673462,-1.4111608266830444,-1.1460562944412231,2.4919304847717285,-37.27170181274414,-40.261192321777344,449.7218627929688,449.7218627929688,600.0,600.0,2.497999906539917,2.489000082015991,-9253,-9487,False,False
1784742958.2251627,386126.6626495,0,0,0,0,56.42499923706055,1.0119999647140503,3.6368138790130615,-3.165620803833008,-9.257895469665527,3.6368138790130615,-6.247487545013428,-3.165620803833008,366.7986755371094,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,485.7569274902344,2.802309274673462,-1.4111608266830444,-1.1448835134506226,2.4919304847717285,-36.00314712524414,-32.8375244140625,366.7986755371094,366.7986755371094,600.0,600.0,2.500999927520752,4.989999771118164,-9253,-9487,False,False
1784742958.227105,386126.6645913,0,0,0,0,56.42749786376953,1.1119999885559082,3.628035068511963,-5.775510311126709,-24.241363525390625,3.628035068511963,-7.866233825683594,-5.775510311126709,328.6775207519531,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,515.2451782226562,2.802309274673462,-1.4111608266830444,-1.136104702949524,2.4919304847717285,-35.20024871826172,-29.424739837646484,328.6775207519531,328.6775207519531,400.0,400.0,2.496999979019165,2.486999988555908,-9250,-9484,False,False
1784742958.2321367,386126.6696231,0,0,0,0,56.43000030517578,1.1790000200271606,3.614531993865967,-6.82347297668457,6.012059688568115,3.614531993865967,-7.411234855651855,-6.82347297668457,309.8038635253906,0.0,1133.2406005859375,1133.2406005859375,737.4497680664062,528.7275390625,2.802309274673462,-1.4111608266830444,-1.1226016283035278,2.4919304847717285,-34.55855941772461,-27.735084533691406,309.8038635253906,309.8038635253906,400.0,400.0,2.503999948501587,4.991000175476074,-9250,-9484,False,False
1784742958.2332811,386126.6707673,0,0,0,0,56.432498931884766,0.1129999980330467,3.593517780303955,-6.200046062469482,19.072019577026367,3.593517780303955,-5.932487964630127,-6.200046062469482,426.0157470703125,0.0,1181.24169921875,1181.24169921875,652.51416015625,534.8588256835938,2.479553699493408,-1.4111608266830444,-1.4243427515029907,2.169174909591675,-44.338958740234375,-38.13891220092773,426.0157470703125,426.0157470703125,400.0,400.0,2.499000072479248,2.490000009536743,-9248,-9482,False,False
1784742958.2352915,386126.6727769,0,0,0,0,56.435001373291016,0.2029999941587448,3.580678939819336,-4.52393913269043,18.80391502380371,3.580678939819336,-2.633744716644287,-4.52393913269043,443.8933715820313,0.0,1181.24169921875,1181.24169921875,652.51416015625,537.6566772460938,2.479553699493408,-1.4111608266830444,-1.4115040302276611,2.169174909591675,-44.26333999633789,-39.739402770996094,443.8933715820313,443.8933715820313,400.0,400.0,2.500999927520752,4.991000175476074,-9248,-9482,False,False
1784742958.2372005,386126.6746867,0,0,0,0,56.4375,0.3109999895095825,3.570638656616211,-3.801627397537232,34.35199737548828,3.570638656616211,-3.053743839263916,-3.801627397537232,449.9865112304688,0.0,1181.24169921875,1181.24169921875,652.51416015625,528.0528564453125,2.479553699493408,-1.4111608266830444,-1.401463747024536,2.169174909591675,-44.086517333984375,-40.284889221191406,449.9865112304688,449.9865112304688,400.0,400.0,2.499000072479248,2.490000009536743,-9246,-9480,False,False
1784742958.239924,386126.6774089,0,0,0,0,56.43999862670898,0.4009999930858612,3.5604045391082764,-4.425673961639404,29.9025821685791,3.5604045391082764,-4.6549906730651855,-4.425673961639404,437.9635925292969,0.0,1181.24169921875,1181.24169921875,652.51416015625,523.671630859375,2.479553699493408,-1.4111608266830444,-1.391229510307312,2.169174909591675,-43.63420867919922,-39.208534240722656,437.9635925292969,437.9635925292969,400.0,400.0,2.5,4.989999771118164,-9246,-9480,False,False
1784742958.2436051,386126.6810915,0,0,0,0,56.442501068115234,0.5090000033378601,3.550987958908081,-2.581373691558838,17.762971878051758,3.550987958908081,-0.9449980854988098,-2.581373691558838,459.3189086914063,0.0,1181.24169921875,1181.24169921875,652.51416015625,510.7927856445313,2.479553699493408,-1.4111608266830444,-1.3818130493164062,2.169174909591675,-43.70174407958984,-41.12036895751953,459.3189086914063,459.3189086914063,400.0,400.0,2.5,2.490000009536743,-9244,-9478,False,False
1784742958.2450309,386126.6825188,0,0,0,0,56.44499969482422,0.6039999723434448,3.554387092590332,2.8201231956481934,13.110694885253906,3.554387092590332,4.5062408447265625,2.8201231956481934,532.9363403320312,0.0,1181.24169921875,1181.24169921875,652.51416015625,504.92083740234375,2.479553699493408,-1.4111608266830444,-1.3852123022079468,2.169174909591675,-44.89081573486328,-47.71094131469727,532.9363403320312,532.9363403320312,400.0,400.0,2.5,4.989999771118164,-9244,-9478,False,False
1784742958.249365,386126.6868511,0,0,0,0,56.4474983215332,0.7009999752044678,3.5653250217437744,4.989676475524902,18.18929672241211,3.5653250217437744,5.818737983703613,4.989676475524902,565.9269409179688,0.0,1181.24169921875,1181.24169921875,652.51416015625,491.36236572265625,2.479553699493408,-1.4111608266830444,-1.3961501121520996,2.169174909591675,-45.67473983764648,-50.66441345214844,565.9269409179688,565.9269409179688,400.0,400.0,2.5,2.490000009536743,-9242,-9476,False,False
1784742958.2496438,386126.6871312,0,0,0,0,56.45000076293945,0.7929999828338623,3.5787932872772217,6.4115166664123535,28.310474395751957,3.5787932872772217,7.568734645843506,6.4115166664123535,589.7996215820312,0.0,1181.24169921875,1181.24169921875,652.51416015625,485.1805419921875,2.479553699493408,-1.4111608266830444,-1.409618258476257,2.169174909591675,-46.39008712768555,-52.801605224609375,589.7996215820312,589.7996215820312,400.0,400.0,2.5,4.989999771118164,-9242,-9476,False,False
1784742958.2586472,386126.6961315,0,0,0,0,56.45249938964844,0.890999972820282,3.598189115524292,9.1796236038208,49.38837432861328,3.598189115524292,10.316228866577148,9.1796236038208,633.8366088867188,0.0,1181.24169921875,1181.24169921875,652.51416015625,482.3619995117188,2.479553699493408,-1.4111608266830444,-1.4290142059326172,2.169174909591675,-47.56438064575195,-56.74400329589844,633.8366088867188,633.8366088867188,600.0,600.0,2.5,2.490000009536743,-9240,-9474,False,False
