t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
55.067484,-0.2414867715653199,-5.733204160531684,6.309627152309334,-0.2414867715653199,-7.577484640727817,-5.733204160531684,-294.8697805404663,0.4453564235766903,20.66491050410921,26.398114664640893,0.0,111.33910589417258,-98.5851665120997,-200.0,-200.0,2.5010000000000003,0.0,2431,2431,0,0
55.069983,-0.2618337584008463,-9.111479698939897,8.085762827317863,-0.2618337584008463,-10.517478681472095,-9.111479698939897,-348.4031677246094,0.4453564235766903,22.079195020106,31.190674719045898,0.0,111.33910589417258,-96.76463214865487,-200.0,-200.0,2.499,2.499,2431,2431,0,0
55.072483,-0.28696348360247365,-10.940466279990929,-14.912524441762164,-0.28696348360247365,-11.471226748261163,-10.940466279990929,-381.8003177642822,0.4453564235766903,23.240073971014326,34.180540251005255,0.0,111.33910589417258,-95.9341016190615,-200.0,-200.0,2.5,4.999,2431,2431,0,0
55.074983,-0.3087353709281074,-9.074905247536515,-34.0894834792528,-0.3087353709281073,-9.651230437324228,-9.074905247536515,-362.56158351898193,0.4453564235766903,23.383296558018465,32.45820180555498,0.0,111.33910589417258,-100.51168830552551,-200.0,-200.0,2.5,2.499,2430,2430,0,0
55.077483,-0.3263501293543626,-6.366576728373784,-20.42163101189446,-0.3263501293543626,-5.311239234320767,-6.366576728373784,-330.25543689727783,0.4453564235766903,23.19942766416293,29.566004392536712,0.0,111.33910589417258,-102.59878460903846,-200.0,-200.0,2.5,4.999,2430,2430,0,0
55.079983,-0.3326419467038766,-0.2892981455375967,-1.9614879554601237,-0.33264194670387653,2.7212444841412826,-0.2892981455375967,-247.3684787750244,0.4453564235766903,21.856278904240273,22.14557704977787,0.0,111.33910589417258,-119.31889901212656,-400.0,-400.0,2.5,2.499,2429,2429,0,0
55.082483,-0.3235434699587812,5.16673380329895,-43.62001081291728,-0.3235434699587812,8.07623362978265,5.166733803298949,-168.3422327041626,0.4453564235766903,20.237513568168467,15.070779764869515,0.0,111.33910589417258,-126.94223666910382,-400.0,-400.0,2.5,4.999,2429,2429,0,0
55.084986,-0.3067330725550917,8.30974814939122,-46.95485165436352,-0.3067330725550917,10.351229018453818,8.30974814939122,-138.72013092041016,0.5077689466764153,20.72861950113439,12.418871351743169,0.0,126.94223666910382,-151.1628846368692,-200.0,-200.0,2.503,2.502,2427,2427,0,0
55.087484,-0.2831496573335766,10.965690580470698,-8.28776257298081,-0.2831496573335766,11.934975808259518,10.965690580470698,-94.26015019416809,0.5077689466764153,19.404298267162094,8.438607686691398,0.0,126.94223666910382,-162.1810891516356,-200.0,-200.0,2.4979999999999998,0.0,2426,2426,0,0
55.089983,-0.2614563581967613,8.72647893486706,0.7129668650951586,-0.2614563581967613,7.279985243747739,8.72647893486706,-118.74059438705444,0.5077689466764153,19.35668880273218,10.630209867865117,0.0,126.94223666910382,-167.20919085429202,-200.0,-200.0,2.499,2.499,2426,2426,0,0
55.092483,-0.24277225660125087,8.987594031842875,-5.52777312009741,-0.24277225660125087,9.791230153550147,8.987594031842875,-109.25103425979614,0.5077689466764153,18.76825518381393,9.780661151971058,0.0,126.94223666910382,-169.50301845447788,-200.0,-200.0,2.5,4.999,2426,2426,0,0
55.094983,-0.22114685293328745,9.710488072182839,-3.9630807323191566,-0.22114685293328748,9.624980490531868,9.710488072182839,-92.39389300346375,0.5077689466764153,17.982020371025968,8.271532298843129,0.0,126.94223666910382,-170.5488619159246,-0.0,-0.0,2.5,2.499,2425,2425,0,0
55.097484,-0.18965236529179,7.552669427250578,5.3761792685869985,-0.18965236529178997,6.571236680354031,7.552669427250578,-112.67242431640625,0.5077689466764153,17.6396293782971,10.086959951046524,0.0,126.94223666910382,-150.29459986688164,-200.0,-200.0,2.5010000000000003,0.0,2425,2425,0,0
55.099983,-0.17729869681472776,3.847385510495536,-9.643780355583452,-0.17729869681472776,2.21374551282233,3.847385510495536,-160.5441689491272,0.5077689466764153,18.220047640128115,14.372662129632582,0.0,126.94223666910382,-141.06766995266085,-200.0,-200.0,2.499,2.499,2425,2425,0,0
