t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
34.524993,0.37898180142310284,-5.383611013072048,2.034696066898107,0.37898180142310284,-5.214989429415449,-5.383611013072047,79.13264036178589,-0.11436948579586004,-12.467933288862946,-7.084322275790901,0.0,-28.592371448965004,75.12757340733093,0.0,0.0,2.5,4.997,2402,2402,0,0
34.534993,0.3749478957466612,2.143305476879127,14.396329525109541,0.3749478957466612,3.2374934377243556,2.143305476879127,182.96655416488647,-0.11436948579586004,-14.236713052410375,-16.3800185292895,0.0,-28.592371448965004,79.78944335547817,200.0,200.0,2.5,4.997,2402,2402,0,0
34.544993,0.35654297573383265,-5.487555220277027,-44.14812419012214,0.3565429757338327,-5.363739127905487,-5.487555220277026,134.92214679718018,-0.31982497329065646,-17.566413767616442,-12.078858547339411,0.0,-79.95624332266411,95.83200314426831,200.0,200.0,2.5,4.997,2404,2404,0,0
34.552496,0.3150589320518405,-3.3418148353139854,-2.2369806890330755,0.3150589320518405,-1.7674964173522159,-3.3418148353139854,151.90765857696533,-0.31982497329065646,-16.941295640761417,-13.599480805447433,0.0,-79.95624332266411,117.71150969204267,200.0,200.0,2.4810000000000003,2.5,2405,2405,0,0
34.562512,0.2822740722458611,-1.2705846868738806,-6.070166381776271,0.2822740722458611,1.2512474637691429,-1.2705846868738806,220.3993320465088,-0.47913320281844174,-21.00175753008201,-19.731172843208128,0.0,-119.78330070461043,119.90160121827462,0.0,0.0,2.513,2.516,2407,2407,0,0
34.5725,0.3218034134618423,6.040537076110725,7.767399067982957,0.32180341346184227,6.676236467523469,6.040537076110725,334.84513759613037,-0.47913320281844174,-23.936359524875634,-29.976896600986358,0.0,-119.78330070461043,119.99573174242997,200.0,200.0,2.488,2.504,2408,2408,0,0
34.582497,0.30501485609446943,-7.391618484501139,26.62189066355453,0.30501485609446943,-8.513732742988644,-7.391618484501138,142.0460343360901,-0.47913320281844174,-20.108241028436225,-12.716622543935088,0.0,-119.78330070461043,170.81953901149674,400.0,400.0,2.5,2.501,2411,2411,0,0
34.592511,0.2413043764243053,-8.14479829913861,-1.1894484048816425,0.24130437642430527,-8.06748364751853,-8.14479829913861,175.45238733291626,-0.6832781560459869,-23.852111334383533,-15.707313035244924,0.0,-170.81953901149674,197.74071419999024,200.0,200.0,2.511,2.515,2414,2414,0,0
34.602502,0.16235174347712786,-5.7479277020400215,-31.020458324350482,0.16235174347712786,-3.8587421784768674,-5.7479277020400215,184.22554731369019,-0.6832781560459869,-22.24065526113721,-16.492727559097187,0.0,-170.81953901149674,215.75102504377506,200.0,200.0,2.4810000000000003,2.506,2416,2416,0,0
34.612498,0.12487496487092296,2.124798846774089,-5.800003743412084,0.12487496487092296,3.7799923380997886,2.124798846774089,338.63983154296875,-0.8630041001751003,-28.191813532982174,-30.31661237975626,0.0,-215.75102504377506,203.97243984752888,400.0,400.0,2.5,2.502,2417,2417,0,0
34.622497,0.15965313620898886,2.9649081370184294,5.119504731446919,0.15965313620898886,2.0912457611246515,2.9649081370184294,361.24725341796875,-0.8630041001751003,-29.3756296530091,-32.34053779002753,0.0,-215.75102504377506,238.44261877143097,400.0,400.0,2.496,2.501,2420,2420,0,0
34.632499,0.09803801339232686,-13.076912374160317,4.929943648627343,0.09803801339232687,-13.614972402970533,-13.076912374160317,161.05552911758423,-1.0006970211871113,-27.49535287468419,-14.418440500523873,0.0,-250.17425529677783,259.0690062340521,200.0,200.0,2.499,2.503,2424,2424,0,0
34.642495,-0.021766731970203727,-13.002391499072017,-18.683066595231598,-0.021766731970203727,-12.214975240711354,-13.002391499072019,124.62553977966309,-1.0006970211871113,-24.15945022330541,-11.15705872423339,0.0,-250.17425529677783,240.82508265502636,200.0,200.0,2.4979999999999998,2.499,2426,2426,0,0
34.652497,-0.12970415484600648,-14.53892283970646,10.792883153778124,-0.12970415484600648,-17.114965308618483,-14.538922839706458,57.15448260307312,-0.9615038014007523,-19.655659393606268,-5.11673655389981,0.0,-240.3759503501881,240.0356326587203,200.0,200.0,2.437,2.501,2428,2428,0,0
34.662495,-0.2759603975380225,-7.445668693264576,-10.069014977494685,-0.27596039753802254,-5.591238666772604,-7.445668693264576,110.45145988464355,-0.9615038014007523,-17.333798134840293,-9.888129441575716,0.0,-240.3759503501881,240.0015407946072,0.0,0.0,2.502,2.499,2429,2429,0,0
34.674996,-0.2517719242557032,3.1034475885691504,11.967362415788719,-0.2517719242557032,1.1374976943355846,3.1034475885691504,237.61425018310547,-0.872951382044044,-18.16888671521583,-21.272334303784977,0.0,-218.237845511011,190.81480609659684,200.0,200.0,2.511,0.0,2431,2431,0,0
34.682496,-0.2988717637142455,-14.5545879504407,10.912165257893161,-0.2988717637142455,-18.436212630500588,-14.5545879504407,-23.66952896118164,-0.872951382044044,-12.435582325624184,2.119005624816515,0.0,-218.237845511011,176.3591875537843,-0.0,-0.0,2.502,0.0,2433,2433,0,0
34.692495,-0.5494859212125739,-28.14384283844231,3.1164385465692517,-0.5494859212125739,-27.31744462858227,-28.14384283844231,-362.62269020080566,-0.6464906978812607,4.319826962887347,32.46366980132965,0.0,-161.62267447031516,156.5524577970103,-0.0,-0.0,2.532,4.999,2433,2433,0,0
34.704995,-0.7241571679716299,-3.181282385519803,-36.18424382528553,-0.7241571679716299,-3.001243916593119,-3.1812823855198027,-68.71027946472168,-0.6464906978812607,2.969981758910289,6.151264144430092,0.0,-161.62267447031516,68.20882039183229,-200.0,-200.0,2.5010000000000003,2.499,2430,2430,0,0
34.714995,-0.6992985170988218,3.35115502167813,-2.0428786311936613,-0.6992985170988217,3.193743526403756,3.35115502167813,-158.5405707359314,-0.04279016159065003,17.544445198809278,14.193290177131146,0.0,-10.697540397662507,4.875884495679761,-0.0,-0.0,2.5010000000000003,7.499,2429,2429,0,0
34.724975,-0.6943867207135702,-2.8911572530332883,5.2736843188513705,-0.6943867207135702,-3.351243207157914,-2.8911572530332883,-244.16348934173584,-0.04279016159065003,18.967492968700085,21.858650221733374,0.0,-10.697540397662507,0.21203414726440606,-200.0,-200.0,2.4810000000000003,4.98,2429,2429,0,0
34.732495,-0.7238297689232487,-1.563548152717051,15.849022449701543,-0.7238297689232488,0.20999957433887712,-1.5635481527170507,-234.83524322509766,-0.04279016159065003,19.45999604349203,21.02354419620908,0.0,-10.697540397662507,-61.72657555309159,-400.0,-400.0,2.4979999999999998,2.5,2427,2427,0,0
34.744994,-0.6761263461916739,3.879400252776876,1.0625238078325059,-0.6761263461916739,1.548746860749219,3.8794002527768754,-296.2296724319458,0.44419897881137493,30.39925903689115,26.519858784114273,0.0,111.04974470284371,-165.6853802930782,-200.0,-200.0,2.532,4.999,2424,2424,0,0
