received_at_unix_s,received_at_monotonic_s,run_id,seed,controller_fault_flags,controller_saturation_flags,imu_timestamp_us,t_sec,age_ms,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,turn_sps,target_velocity_sps,vel_error,measured_vel_sps,velocity_p_term_deg,velocity_i_term_deg,pitch_error_deg,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,command_saturated,actuator_fault,left_target_sps,right_target_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,plant_pitch_deg,plant_pitch_rate_dps,plant_position_m,plant_velocity_mps,target_wheel_velocity,actual_wheel_velocity,plant_velocity_error,f_cmd,f_app,external_force_n,external_com_bias_rad,x_ddot,theta_ddot,force_saturated,phase_error_steps,missed_steps,traction_limit_n,motor_force_limit_n,total_mass_scale,pitch_inertia_scale,motor_max_force_n,motor_no_load_speed_mps,motor_velocity_damping,motor_tau_s,traction_coefficient,pitch_damping,cart_damping,phase_error_limit_steps,tire_stiffness_n_per_m,tire_damping_n_s_per_m,wheel_equivalent_mass_kg
1784671584.578431,314751.4720684,0,0,8,0,0,52.2025,1.204,35.441786881573705,286.6843778567797,158.40808905819986,35.441786881573705,286.68441890162376,286.68437785677963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.441786881573705,0.0,0.0,-286.6843778567797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.441786881573705,286.6843778567797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.5812726,314751.474911,0,0,8,0,0,52.205,0.097,36.47925641679473,286.68441464566405,166.01376863747743,36.47925641679473,286.68441890162376,286.68441464566405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.47925641679473,0.0,0.0,-286.68441464566405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.47925641679473,286.68441464566405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.583442,314751.4770798,0,0,8,0,0,52.2075,0.1979999999999999,37.16927291246957,286.684417958932,167.32183772940238,37.16927291246957,286.68441890162376,286.684417958932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.16927291246957,0.0,0.0,-286.684417958932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.16927291246957,286.684417958932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.585957,314751.4795953,0,0,8,0,0,52.210011,0.305,37.86072754360839,286.6844186934732,164.34357929696188,37.86072754360839,286.68441890162376,286.6844186934732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.86072754360839,0.0,0.0,-286.6844186934732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.86072754360839,286.6844186934732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.5883243,314751.4819624,0,0,8,0,0,52.2125,0.397,38.55016878955488,286.68441885546054,167.68583403836004,38.55016878955488,286.68441890162376,286.68441885546054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.55016878955488,0.0,0.0,-286.68441885546054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.55016878955488,286.68441885546054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.5910568,314751.4846948,0,0,8,0,0,52.215,0.495,39.24104816835767,286.68441889141786,169.5182066285407,39.24104816835766,286.68441890162376,286.68441889141786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.24104816835767,0.0,0.0,-286.68441889141786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.24104816835767,286.68441889141786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.593743,314751.4873805,0,0,8,0,0,52.217499,0.598,39.93020178793592,286.6844188993589,167.16814519142503,39.93020178793592,286.68441890162376,286.6844188993589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.93020178793592,0.0,0.0,-286.6844188993589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.93020178793592,286.6844188993589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.5959322,314751.489569,0,0,8,0,0,52.220001,0.694,40.62223167292677,286.6844189011243,168.4313066017513,40.62223167292677,286.68441890162376,286.6844189011243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.62223167292677,0.0,0.0,-286.6844189011243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.62223167292677,286.6844189011243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.5983994,314751.4920375,0,0,8,0,0,52.222536,0.825,41.313686304851856,286.6844189015135,163.87545794987687,41.313686304851856,286.68441890162376,286.6844189015135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.313686304851856,0.0,0.0,-286.6844189015135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.313686304851856,286.6844189015135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6008346,314751.4944724,0,0,8,0,0,52.225004,0.894,42.00370280406243,286.6844189015993,169.95080975005712,42.00370280406243,286.68441890162376,286.6844189015993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.00370280406243,0.0,0.0,-286.6844189015993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.00370280406243,286.6844189015993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6034367,314751.4970735,0,0,8,0,0,52.227503,0.896,42.72190670362748,286.68441890161864,169.64075056348008,42.72190670362748,286.68441890162376,286.68441890161864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.72190670362748,0.0,0.0,-286.68441890161864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.72190670362748,286.68441890161864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6059232,314751.4995616,0,0,8,0,0,52.230002,0.99,43.41364896208156,286.6844189016226,167.2424118295477,43.41364896208156,286.68441890162376,286.6844189016226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41364896208156,0.0,0.0,-286.6844189016226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.41364896208156,286.6844189016226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6193583,314751.5129969,0,0,8,0,0,52.232505,1.0970000000000002,44.10280258166503,286.6844189016235,170.25638934886206,44.10280258166503,286.68441890162376,286.6844189016235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.10280258166503,0.0,0.0,-286.6844189016235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.10280258166503,286.6844189016235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6196194,314751.5132601,0,0,8,0,0,52.235002,1.191,44.79170524028564,286.6844189016237,171.17109870956773,44.79170524028564,286.68441890162376,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.79170524028564,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.79170524028564,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6199057,314751.5135465,0,0,8,0,0,52.237502,0.079,45.82720936135831,286.6844189016237,171.97898019053102,45.82720936135831,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.82720936135831,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.82720936135831,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6201274,314751.5137677,0,0,8,0,0,52.240026,0.215,46.51181175369538,286.6844189016237,166.93113033670107,46.51181175369538,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.51181175369538,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.51181175369538,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6202614,314751.5139019,0,0,8,0,0,52.242503,0.282,47.202721203248295,286.6844189016237,172.64002247419157,47.202721203248295,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.202721203248295,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.202721203248295,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6209054,314751.5145453,0,0,8,0,0,52.245005,0.381,47.891623861868894,286.6844189016237,174.3981198943713,47.891623861868894,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.891623861868894,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.891623861868894,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6235216,314751.5171596,0,0,8,0,0,52.247502,0.478,48.579666467232784,286.6844189016237,168.6993237979509,48.579666467232784,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.579666467232784,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.579666467232784,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6259718,314751.5196098,0,0,8,0,0,52.250002,0.587,49.26512891282657,286.6844189016237,172.82084165964142,49.26512891282656,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.26512891282657,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.26512891282657,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6284573,314751.522095,0,0,8,0,0,52.252521,0.705,49.95345820260936,286.6844189016237,173.16698664944516,49.95345820260936,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.95345820260936,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.95345820260936,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6309483,314751.5245861,0,0,8,0,0,52.255003,0.785,50.64207417681106,286.6844189016237,172.89510567181554,50.64207417681106,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.64207417681106,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.64207417681106,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6351366,314751.5287739,0,0,8,0,0,52.257504,0.882,51.33126351985057,286.6844189016237,170.10897403477716,51.33126351985057,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.33126351985057,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.33126351985057,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.635887,314751.5295264,0,0,8,0,0,52.260002,0.982,52.01873275637667,286.6844189016237,172.57156606798517,52.01873275637666,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.01873275637667,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.01873275637667,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6384428,314751.5320806,0,0,8,0,0,52.262502,1.08,52.70734873057836,286.6844189016237,174.83938894405097,52.70734873057837,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.70734873057836,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.70734873057836,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6415095,314751.5351473,0,0,8,0,0,52.265005,1.183,53.39539133594226,286.6844189016237,173.2504017501216,53.39539133594226,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.39539133594226,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.39539133594226,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.643757,314751.5373947,0,0,8,0,0,52.267502,0.071,54.43003540375821,286.6844189016237,173.25814230963323,54.43003540375821,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.43003540375821,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.43003540375821,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.646351,314751.539989,0,0,8,0,0,52.270002,0.171,55.11807800912212,286.6844189016237,172.6395287498129,55.11807800912212,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.11807800912212,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.11807800912212,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6699915,314751.5636285,0,0,8,0,0,52.272503,0.2689999999999999,55.80698066774272,286.6844189016237,173.36559831445666,55.80698066774272,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.80698066774272,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.80698066774272,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.670135,314751.5637764,0,0,8,0,0,52.275002,0.369,56.49473658868771,286.6844189016237,172.50339535765715,56.49473658868771,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.49473658868771,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.49473658868771,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6704445,314751.564084,0,0,8,0,0,52.277492,0.462,57.1819191407949,286.6844189016237,174.21060254922372,57.1819191407949,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.1819191407949,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.1819191407949,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6707113,314751.5643513,0,0,8,0,0,52.280003,0.5670000000000001,57.87168185267222,286.6844189016237,172.68938214735263,57.87168185267221,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.87168185267222,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.87168185267222,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6709,314751.5645399,0,0,8,0,0,52.282502,0.673,58.5577176671038,286.6844189016237,174.3516046682117,58.5577176671038,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.5577176671038,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.5577176671038,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6767645,314751.570402,0,0,8,0,0,52.285003,0.764,59.24862711665672,286.6844189016237,174.99603052225885,59.24862711665672,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.24862711665672,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.24862711665672,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.677092,314751.5707315,0,0,8,0,0,52.287509,0.878,59.93437624666941,286.6844189016237,172.7273709956211,59.93437624666941,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.93437624666941,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.93437624666941,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.677328,314751.5709691,0,0,8,0,0,52.290005,0.969,60.623852274127806,286.6844189016237,173.2781316756705,60.623852274127806,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.623852274127806,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.623852274127806,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.677609,314751.5712485,0,0,8,0,0,52.292503,1.07,61.311034826234994,286.6844189016237,173.2327278808734,61.311034826235,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.311034826234994,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.311034826234994,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6779108,314751.5715492,0,0,8,0,0,52.295002,1.167,61.9996508004367,286.6844189016237,175.81174329191776,61.9996508004367,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.9996508004367,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.9996508004367,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6782022,314751.5718423,0,0,8,0,0,52.297503,0.067,63.03200139290146,286.6844189016237,176.88313308347878,63.03200139290146,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.03200139290146,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.03200139290146,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.678481,314751.5721203,0,0,8,0,0,52.300004,0.159,63.722624158035465,286.6844189016237,174.30592218365803,63.722624158035465,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.722624158035465,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.722624158035465,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6785746,314751.572216,0,0,8,0,0,52.3025,0.264,64.40808660362924,286.6844189016237,176.24229143589127,64.40808660362924,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.40808660362924,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.40808660362924,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.681411,314751.5750492,0,0,8,0,0,52.305003,0.36,65.09813599992545,286.6844189016237,171.7787228979576,65.09813599992545,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.09813599992545,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.09813599992545,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671584.6839583,314751.5775955,0,0,8,0,0,52.307502,0.455,65.78732534296496,286.6844189016237,177.5628862162889,65.78732534296496,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.78732534296496,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.78732534296496,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
